ImageId,EncodedPixels
R001_X012_Y012_8bit.png, 3429307 4 3431106 11 3432906 14 3434707 16 3436508 17 3438309 19 3440110 20 3441912 21 3443713 22 3445515 22 3447316 23 3449118 23 3450920 22 3452722 22 3454525 20 3456328 18 3458131 16 3459936 11
R001_X012_Y012_8bit.png, 2412263 1 2414061 8 2415862 11 2417664 12 2419465 14 2421267 15 2423069 16 2424871 16 2426673 17 2428475 17 2430277 17 2432080 16 2433882 16 2435684 16 2437487 14 2439290 12 2441093 11 2442897 7
R001_X012_Y012_8bit.png, 130693 4 132493 8 134294 10 136095 12 137897 13 139698 14 141500 15 143301 16 145103 16 146905 16 148707 16 150509 16 152311 15 154113 15 155915 15 157718 13 159521 11 161324 9 163128 6
R001_X012_Y012_8bit.png, 2472470 7 2474270 11 2476071 13 2477872 15 2479674 15 2481475 17 2483277 17 2485079 17 2486880 18 2488682 18 2490484 17 2492286 16 2494089 15 2495891 14 2497694 12 2499496 11 2501299 9 2503104 4
R001_X012_Y012_8bit.png, 2142086 3 2143885 10 2145686 12 2147487 14 2149289 15 2151090 16 2152892 16 2154694 16 2156496 16 2158298 16 2160101 14 2161903 13 2163706 11 2165509 9 2167313 4
R001_X012_Y012_8bit.png, 4411707 8 4413507 11 4415308 13 4417108 15 4418909 17 4420710 18 4422512 18 4424314 18 4426116 18 4427917 18 4429720 17 4431522 15 4433324 14 4435127 12 4436929 10 4438733 6
R001_X012_Y012_8bit.png, 4327765 10 4329565 14 4331366 16 4333168 17 4334969 19 4336771 19 4338573 20 4340375 20 4342177 20 4343979 20 4345781 20 4347583 20 4349386 18 4351189 16 4352995 10
R001_X012_Y012_8bit.png, 1537820 6 1539621 11 1541423 12 1543224 14 1545026 14 1546828 15 1548630 15 1550432 15 1552234 15 1554036 15 1555838 15 1557641 13 1559443 13 1561245 13 1563048 12 1564850 12 1566653 10 1568456 8 1570259 6
R001_X012_Y012_8bit.png, 2905230 3 2907030 7 2908831 8 2910632 10 2912433 11 2914234 12 2916036 13 2917838 13 2919639 14 2921441 14 2923243 14 2925045 13 2926847 13 2928650 12 2930452 12 2932255 10 2934058 8 2935862 4
R001_X012_Y012_8bit.png, 1510727 12 1512527 15 1514328 17 1516130 17 1517931 19 1519733 19 1521535 19 1523337 19 1525140 17 1526942 17 1528744 16 1530547 14 1532350 12 1534155 7
R001_X012_Y012_8bit.png, 2513145 4 2514943 10 2516743 14 2518544 16 2520345 18 2522147 18 2523948 20 2525750 20 2527552 20 2529355 19 2531157 19 2532960 18 2534763 16 2536567 14 2538370 11 2540175 6
R001_X012_Y012_8bit.png, 2016234 4 2018033 10 2019833 13 2021634 15 2023435 16 2025236 17 2027038 18 2028839 19 2030641 19 2032443 19 2034245 19 2036047 19 2037849 19 2039651 18 2041453 18 2043256 16 2045058 15 2046861 13 2048664 10 2050467 7
R001_X012_Y012_8bit.png, 4019876 9 4021677 11 4023478 13 4025279 15 4027081 15 4028883 16 4030685 16 4032487 16 4034289 16 4036091 16 4037894 14 4039697 13 4041500 11 4043304 7
R001_X012_Y012_8bit.png, 4503565 2 4505364 9 4507165 11 4508965 14 4510766 16 4512568 16 4514369 17 4516171 17 4517973 17 4519775 17 4521577 16 4523380 15 4525182 14 4526985 12 4528788 9 4530592 5
R001_X012_Y012_8bit.png, 3303685 2 3305485 6 3307286 8 3309087 10 3310889 11 3312691 12 3314492 14 3316294 14 3318096 14 3319898 15 3321700 15 3323502 14 3325305 13 3327107 13 3328909 13 3330712 11 3332515 10 3334318 8 3336121 6
R001_X012_Y012_8bit.png, 2995724 7 2997524 11 2999325 13 3001127 13 3002929 14 3004731 14 3006533 14 3008335 14 3010137 14 3011939 14 3013742 12 3015545 10 3017349 6
R001_X012_Y012_8bit.png, 1173254 4 1175054 9 1176855 11 1178656 14 1180458 15 1182259 16 1184061 17 1185863 17 1187665 17 1189468 16 1191270 16 1193072 17 1194875 15 1196678 14 1198481 12 1200285 9 1202090 4
R001_X012_Y012_8bit.png, 1655738 6 1657538 10 1659338 13 1661139 15 1662940 16 1664742 17 1666544 17 1668346 17 1670148 18 1671949 19 1673752 18 1675554 18 1677356 17 1679158 17 1680961 15 1682764 13 1684568 10 1686373 5
R001_X012_Y012_8bit.png, 1481403 4 1483204 7 1485006 9 1486808 11 1488610 13 1490413 12 1492216 12 1494018 12 1495821 11 1497624 10 1499427 9 1501230 7 1503034 3
R001_X012_Y012_8bit.png, 3970079 3 3971879 8 3973680 11 3975481 13 3977283 14 3979085 15 3980887 15 3982689 16 3984491 16 3986294 15 3988096 16 3989899 15 3991701 15 3993504 14 3995307 13 3997110 11 3998915 7
R001_X012_Y012_8bit.png, 3393303 5 3395104 8 3396905 11 3398706 13 3400508 14 3402309 16 3404111 17 3405913 17 3407714 18 3409516 18 3411318 18 3413120 18 3414922 18 3416725 17 3418527 17 3420329 17 3422132 15 3423934 14 3425737 12 3427540 10 3429344 4
R001_X012_Y012_8bit.png, 4365036 4 4366837 7 4368638 8 4370439 10 4372240 11 4374042 12 4375844 12 4377646 12 4379448 12 4381250 13 4383052 13 4384855 12 4386657 12 4388459 12 4390262 10 4392065 9 4393868 8 4395670 7 4397473 6
R001_X012_Y012_8bit.png, 2344784 5 2346583 9 2348383 12 2350184 14 2351986 14 2353788 15 2355589 16 2357391 17 2359193 17 2360996 16 2362798 16 2364600 16 2366403 14 2368206 13 2370010 9 2371814 5
R001_X012_Y012_8bit.png, 3915651 7 3917451 11 3919252 13 3921053 15 3922855 16 3924656 18 3926458 18 3928260 19 3930062 19 3931864 19 3933667 18 3935469 18 3937271 18 3939074 17 3940877 15 3942680 13 3944483 11 3946287 7
R001_X012_Y012_8bit.png, 3579032 6 3580831 11 3582632 13 3584432 16 3586233 17 3588035 18 3589837 18 3591639 19 3593441 19 3595243 19 3597045 19 3598847 19 3600649 19 3602452 17 3604255 16 3606057 15 3607860 13 3609664 10 3611469 5
R001_X012_Y012_8bit.png, 126429 6 128229 10 130029 13 131830 14 133631 16 135433 17 137234 18 139036 18 140838 18 142640 19 144443 18 146245 18 148048 16 149851 15 151654 14 153458 11 155261 9 157066 3
R001_X012_Y012_8bit.png, 4120891 8 4122691 11 4124492 13 4126294 14 4128095 15 4129897 16 4131699 16 4133501 16 4135302 17 4137105 16 4138907 16 4140709 16 4142511 15 4144314 13 4146117 11 4147920 9 4149723 6
R001_X012_Y012_8bit.png, 3615499 2 3617299 7 3619099 9 3620900 11 3622701 13 3624503 13 3626304 15 3628106 15 3629908 16 3631709 17 3633511 17 3635313 17 3637115 17 3638917 17 3640720 16 3642522 16 3644325 14 3646128 13 3647931 11 3649735 7
R001_X012_Y012_8bit.png, 987788 5 989588 9 991389 11 993190 12 994991 14 996793 15 998594 16 1000396 16 1002198 16 1004000 16 1005802 16 1007604 16 1009406 16 1011208 15 1013011 14 1014813 13 1016616 11 1018418 10 1020221 8 1022026 2
R001_X012_Y012_8bit.png, 2610153 9 2611953 12 2613754 14 2615555 16 2617357 17 2619159 17 2620961 17 2622763 17 2624565 17 2626367 17 2628169 16 2629972 15 2631775 13 2633578 12 2635380 11 2637183 9 2638988 3
R001_X012_Y012_8bit.png, 4458445 7 4460246 9 4462047 11 4463848 13 4465650 14 4467451 15 4469253 16 4471055 16 4472858 15 4474660 16 4476462 16 4478264 16 4480067 15 4481870 14 4483673 13 4485477 10 4487281 8 4489086 3
R001_X012_Y012_8bit.png, 2534197 4 2535996 9 2537796 11 2539597 13 2541397 15 2543198 16 2544999 17 2546800 18 2548602 18 2550404 18 2552205 18 2554007 18 2555810 16 2557612 16 2559415 13 2561218 11 2563022 4
R001_X012_Y012_8bit.png, 2894866 3 2896666 8 2898467 11 2900269 13 2902071 14 2903873 16 2905676 16 2907478 16 2909281 15 2911083 15 2912886 14 2914690 11 2916494 7
R001_X012_Y012_8bit.png, 1799535 4 1801335 9 1803136 11 1804936 14 1806737 15 1808539 15 1810340 17 1812142 17 1813944 17 1815745 17 1817547 17 1819349 17 1821152 16 1822954 15 1824756 15 1826559 13 1828362 11 1830165 8
R001_X012_Y012_8bit.png, 4690303 3 4692102 9 4693903 11 4695704 12 4697506 13 4699307 15 4701109 15 4702911 15 4704712 16 4706514 17 4708317 16 4710119 16 4711921 15 4713724 14 4715526 14 4717329 12 4719133 9 4720938 3
R001_X012_Y012_8bit.png, 3417256 7 3419055 11 3420854 15 3422655 16 3424455 18 3426257 18 3428058 20 3429860 20 3431661 20 3433463 20 3435265 19 3437067 19 3438870 16 3440672 15 3442475 13 3444279 9 3446085 1
R001_X012_Y012_8bit.png, 2705125 6 2706925 9 2708726 11 2710527 12 2712328 13 2714130 13 2715931 14 2717733 14 2719534 15 2721336 14 2723137 15 2724939 15 2726741 14 2728543 14 2730345 13 2732148 11 2733950 10 2735752 9 2737555 7 2739358 4
R001_X012_Y012_8bit.png, 2646178 5 2647978 10 2649779 13 2651580 15 2653382 17 2655184 18 2656986 18 2658789 18 2660591 18 2662394 17 2664196 17 2665999 15 2667802 13 2669607 8
R001_X012_Y012_8bit.png, 3076723 3 3078522 8 3080323 10 3082124 12 3083925 14 3085727 14 3087529 14 3089331 15 3091132 16 3092934 16 3094736 15 3096538 15 3098341 13 3100143 12 3101945 11 3103748 9 3105552 5
R001_X012_Y012_8bit.png, 2277866 7 2279668 10 2281469 12 2283271 13 2285073 14 2286875 14 2288677 14 2290480 13 2292282 13 2294084 13 2295887 12 2297689 11 2299492 9 2301295 7
R001_X012_Y012_8bit.png, 3687146 6 3688945 11 3690746 13 3692546 16 3694347 17 3696148 19 3697949 20 3699751 20 3701552 21 3703354 21 3705156 20 3706958 20 3708761 18 3710563 18 3712367 14
R001_X012_Y012_8bit.png, 1503223 6 1505023 10 1506823 14 1508623 17 1510424 18 1512226 19 1514027 20 1515829 20 1517631 20 1519433 20 1521236 19 1523038 19 1524841 17 1526644 15 1528448 12 1530252 7
R001_X012_Y012_8bit.png, 1226477 5 1228278 7 1230079 9 1231880 11 1233681 12 1235483 12 1237285 13 1239087 13 1240889 13 1242692 12 1244494 12 1246297 10 1248100 9 1249904 5
R001_X012_Y012_8bit.png, 3398365 5 3400165 10 3401966 13 3403767 16 3405569 17 3407371 17 3409172 19 3410974 20 3412776 20 3414578 20 3416381 19 3418183 18 3419985 18 3421788 15 3423591 13 3425396 9
R001_X012_Y012_8bit.png, 1229113 7 1230912 13 1232713 15 1234514 17 1236315 19 1238116 20 1239918 21 1241720 21 1243522 21 1245324 21 1247127 20 1248929 19 1250732 18 1252535 16 1254339 13 1256143 10 1257950 1
R001_X012_Y012_8bit.png, 869867 6 871663 13 873463 16 875264 17 877065 18 878866 18 880668 18 882470 17 884272 16 886074 15 887876 14 889678 12 891481 10 893284 8
R001_X012_Y012_8bit.png, 3596613 5 3598413 10 3600214 12 3602014 15 3603815 17 3605616 19 3607418 19 3609219 21 3611021 21 3612823 21 3614625 21 3616428 20 3618230 20 3620033 18 3621835 18 3623638 15 3625441 13 3627244 10 3629047 6
R001_X012_Y012_8bit.png, 2086686 4 2088486 8 2090286 11 2092087 13 2093888 14 2095690 15 2097491 16 2099293 16 2101095 16 2102896 17 2104698 16 2106500 16 2108302 16 2110105 13 2111907 11 2113709 10 2115512 7 2117317 1
R001_X012_Y012_8bit.png, 4398410 9 4400210 13 4402011 15 4403813 16 4405615 16 4407417 16 4409219 16 4411021 16 4412823 16 4414625 16 4416427 16 4418230 14 4420033 12 4421838 8
R001_X012_Y012_8bit.png, 964619 4 966418 9 968218 12 970019 13 971820 15 973622 15 975424 15 977225 16 979027 16 980829 15 982631 15 984434 13 986236 13 988039 11 989845 4
R001_X012_Y012_8bit.png, 1537313 4 1539112 10 1540912 13 1542712 16 1544513 18 1546314 20 1548116 20 1549918 21 1551720 21 1553522 21 1555324 21 1557126 21 1558929 20 1560732 18 1562535 16 1564339 13 1566146 1
R001_X012_Y012_8bit.png, 1018550 3 1020350 7 1022151 8 1023953 9 1025754 11 1027556 11 1029358 11 1031160 12 1032962 12 1034764 12 1036566 13 1038369 12 1040171 12 1041973 12 1043776 11 1045579 10 1047381 9 1049184 7 1050989 1
R001_X012_Y012_8bit.png, 758845 6 760646 9 762447 11 764249 13 766051 14 767853 16 769655 17 771457 18 773259 18 775061 19 776863 19 778666 18 780468 18 782271 16 784074 15 785877 13 787682 8
R001_X012_Y012_8bit.png, 1315991 4 1317789 11 1319590 14 1321390 17 1323192 18 1324993 20 1326794 21 1328596 22 1330398 21 1332200 21 1334002 21 1335805 20 1337607 20 1339410 18 1341213 17 1343017 14 1344821 11 1346626 7
R001_X012_Y012_8bit.png, 3893041 9 3894841 14 3896642 16 3898443 18 3900245 19 3902047 19 3903848 21 3905650 21 3907452 21 3909254 21 3911056 20 3912859 19 3914662 17 3916465 16 3918270 11
R001_X012_Y012_8bit.png, 2245644 5 2247443 10 2249243 13 2251044 14 2252845 15 2254647 15 2256448 16 2258250 15 2260052 15 2261854 15 2263656 14 2265458 13 2267261 12 2269063 11 2270866 10 2272669 8 2274472 6
R001_X012_Y012_8bit.png, 4548878 2 4550678 8 4552480 11 4554281 14 4556083 15 4557885 16 4559687 16 4561489 16 4563292 15 4565094 16 4566896 16 4568699 14 4570502 13 4572305 12 4574108 10 4575913 5
R001_X012_Y012_8bit.png, 755775 2 757574 9 759375 12 761176 14 762977 16 764779 17 766580 19 768382 19 770184 20 771986 20 773788 20 775590 20 777393 19 779195 18 780998 17 782802 14 784606 10 786411 3
R001_X012_Y012_8bit.png, 1049616 6 1051416 10 1053216 13 1055017 16 1056819 17 1058620 19 1060422 20 1062224 20 1064026 21 1065828 21 1067630 21 1069432 21 1071234 20 1073037 19 1074840 17 1076643 14 1078447 9
R001_X012_Y012_8bit.png, 4395327 2 4397126 6 4398926 9 4400727 10 4402528 11 4404329 12 4406131 12 4407932 13 4409734 12 4411536 12 4413338 12 4415141 11 4416943 11 4418746 9 4420548 9 4422351 7 4424155 4
R001_X012_Y012_8bit.png, 173074 10 174874 15 176674 18 178476 19 180277 20 182078 21 183880 20 185682 20 187484 19 189286 18 191088 17 192891 14 194694 12 196497 9 198301 5
R001_X012_Y012_8bit.png, 3566810 5 3568611 8 3570412 9 3572213 11 3574015 12 3575816 13 3577618 14 3579420 14 3581222 15 3583025 14 3584827 14 3586629 14 3588431 14 3590234 13 3592037 12 3593840 10 3595643 8 3597448 3
R001_X012_Y012_8bit.png, 3474439 7 3476237 12 3478036 16 3479837 17 3481637 19 3483439 20 3485240 21 3487041 22 3488843 22 3490644 22 3492446 22 3494248 21 3496049 22 3497851 21 3499653 20 3501456 18 3503259 16 3505061 15 3506865 11 3508672 1
R001_X012_Y012_8bit.png, 86 15 1887 17 3688 18 5490 18 7292 18 9095 17 10897 17 12699 16 14502 14 16306 11 18109 9 19915 2
R001_X012_Y012_8bit.png, 272267 11 274068 13 275869 15 277670 17 279471 18 281273 18 283075 18 284877 18 286679 18 288482 17 290285 15 292088 13 293892 10
R001_X012_Y012_8bit.png, 3106889 7 3108689 11 3110490 13 3112291 15 3114092 16 3115894 17 3117695 18 3119497 18 3121299 18 3123101 18 3124904 17 3126706 17 3128508 17 3130311 15 3132113 14 3133916 12 3135719 10 3137524 4
R001_X012_Y012_8bit.png, 2817661 1 2819459 8 2821259 12 2823059 15 2824860 16 2826661 18 2828463 18 2830265 18 2832067 18 2833868 19 2835671 18 2837473 17 2839275 17 2841077 16 2842880 14 2844683 12 2846487 9
R001_X012_Y012_8bit.png, 2183413 4 2185214 7 2187015 8 2188816 10 2190617 11 2192418 12 2194219 13 2196021 13 2197822 14 2199624 14 2201426 14 2203228 13 2205031 12 2206833 12 2208636 10 2210439 8 2212243 5
R001_X012_Y012_8bit.png, 4251002 4 4252802 9 4254603 11 4256404 12 4258205 14 4260007 14 4261809 14 4263611 14 4265412 15 4267214 15 4269017 13 4270819 13 4272621 13 4274423 12 4276226 10 4278029 8 4279833 4
R001_X012_Y012_8bit.png, 987712 4 989512 8 991313 11 993114 12 994916 13 996717 15 998519 15 1000321 16 1002123 16 1003925 16 1005727 16 1007530 15 1009332 15 1011135 14 1012937 14 1014740 12 1016542 12 1018345 10 1020149 7
R001_X012_Y012_8bit.png, 4078491 10 4080291 14 4082093 15 4083895 16 4085697 16 4087499 17 4089301 17 4091103 17 4092906 16 4094709 15 4096512 13 4098315 12 4100118 10 4101923 5
R001_X012_Y012_8bit.png, 3390063 3 3391862 8 3393662 10 3395463 11 3397264 12 3399065 13 3400866 14 3402668 13 3404469 13 3406271 13 3408073 12 3409876 10 3411678 10 3413480 9 3415283 7 3417087 3
R001_X012_Y012_8bit.png, 3742121 5 3743921 9 3745721 12 3747522 13 3749323 15 3751125 15 3752926 16 3754728 16 3756529 17 3758331 17 3760133 16 3761935 16 3763737 15 3765540 13 3767342 12 3769145 10 3770950 4
R001_X012_Y012_8bit.png, 1869300 4 1871098 9 1872899 10 1874700 11 1876501 12 1878302 13 1880103 14 1881905 14 1883707 14 1885509 13 1887311 13 1889114 12 1890916 11 1892719 10 1894521 9 1896324 8 1898128 4
R001_X012_Y012_8bit.png, 4480025 3 4481824 8 4483624 11 4485425 12 4487226 14 4489027 16 4490829 16 4492631 17 4494432 18 4496234 18 4498036 17 4499838 17 4501640 16 4503442 15 4505245 13 4507047 12 4508850 10 4510653 6
R001_X012_Y012_8bit.png, 1697179 11 1698979 14 1700780 16 1702581 18 1704383 18 1706185 18 1707987 18 1709789 18 1711591 17 1713393 17 1715195 16 1716997 16 1718800 14 1720603 12 1722406 9 1724211 3
R001_X012_Y012_8bit.png, 1163647 9 1165447 12 1167247 14 1169048 16 1170850 16 1172651 17 1174453 17 1176255 16 1178057 16 1179858 17 1181661 15 1183463 14 1185266 12 1187069 10 1188873 5
R001_X012_Y012_8bit.png, 4121681 6 4123482 10 4125283 13 4127085 14 4128887 14 4130689 15 4132491 15 4134293 15 4136095 15 4137897 15 4139699 14 4141502 13 4143304 12 4145107 10 4146910 8 4148715 2
R001_X012_Y012_8bit.png, 4638661 4 4640462 7 4642263 11 4644065 13 4645867 15 4647670 15 4649472 15 4651275 15 4653078 14 4654882 12 4656687 9 4658491 6
R001_X012_Y012_8bit.png, 1332742 5 1334542 7 1336343 9 1338144 10 1339945 11 1341747 11 1343548 12 1345350 11 1347151 12 1348953 11 1350755 10 1352557 9 1354359 8 1356161 7 1357964 4 1359767 2
R001_X012_Y012_8bit.png, 3301331 3 3303131 7 3304932 9 3306733 11 3308535 11 3310336 13 3312138 13 3313940 13 3315741 14 3317543 14 3319345 13 3321147 13 3322949 11 3324751 10 3326554 7 3328357 3
R001_X012_Y012_8bit.png, 4518949 2 4520747 11 4522548 13 4524349 14 4526150 16 4527951 17 4529753 18 4531554 19 4533356 19 4535158 19 4536960 18 4538762 18 4540565 16 4542367 15 4544170 12 4545974 8
R001_X012_Y012_8bit.png, 4680374 11 4682174 15 4683975 17 4685777 18 4687579 19 4689381 19 4691183 20 4692986 19 4694789 18 4696592 17 4698396 14 4700200 11 4702006 4
R001_X012_Y012_8bit.png, 1217739 3 1219538 7 1221339 8 1223140 9 1224940 11 1226742 11 1228542 12 1230344 12 1232145 13 1233946 14 1235748 13 1237549 14 1239350 15 1241151 15 1242952 16 1244754 15 1246556 14 1248358 12 1250160 11 1251962 9 1253764 7
R001_X012_Y012_8bit.png, 3975457 4 3977256 10 3979057 13 3980858 15 3982660 16 3984461 17 3986263 18 3988065 18 3989867 19 3991669 19 3993471 19 3995274 18 3997077 17 3998881 14 4000684 13 4002490 7
R001_X012_Y012_8bit.png, 1467570 2 1469370 5 1471170 8 1472970 10 1474772 10 1476573 11 1478375 11 1480177 11 1481979 11 1483781 11 1485583 12 1487386 11 1489188 11 1490991 9 1492794 8 1494596 8 1496400 5 1498204 1
R001_X012_Y012_8bit.png, 3067451 4 3069250 10 3071051 12 3072852 14 3074653 15 3076454 16 3078256 17 3080057 18 3081859 18 3083661 18 3085463 18 3087265 18 3089067 17 3090870 16 3092672 16 3094475 14 3096278 13 3098081 11
R001_X012_Y012_8bit.png, 3047780 12 3049580 16 3051381 19 3053182 21 3054984 21 3056786 22 3058588 22 3060390 22 3062192 21 3063995 20 3065797 19 3067600 18 3069403 16 3071206 14 3073010 11 3074816 3
R001_X012_Y012_8bit.png, 4047258 6 4049058 11 4050859 13 4052661 15 4054463 15 4056265 16 4058067 16 4059869 16 4061671 16 4063473 16 4065276 14 4067079 12
R001_X012_Y012_8bit.png, 4674615 6 4676415 10 4678216 12 4680017 13 4681819 13 4683620 14 4685422 14 4687224 13 4689026 12 4690829 10 4692631 10 4694433 9 4696236 8 4698038 7 4699841 5
R001_X012_Y012_8bit.png, 4000876 4 4002676 9 4004478 10 4006279 11 4008081 11 4009883 12 4011684 13 4013486 13 4015288 13 4017090 12 4018891 13 4020693 13 4022495 12 4024297 12 4026099 11 4027901 9 4029703 8 4031505 7 4033308 4
R001_X012_Y012_8bit.png, 3860578 5 3862377 10 3864178 13 3865979 15 3867781 15 3869583 16 3871385 16 3873187 17 3874989 17 3876792 16 3878594 16 3880397 15 3882200 14 3884002 14 3885805 12 3887608 11 3889410 10 3891213 8 3893017 4
R001_X012_Y012_8bit.png, 2961106 4 2962906 8 2964707 9 2966508 10 2968309 11 2970110 12 2971912 11 2973713 12 2975515 11 2977317 11 2979119 10 2980921 9 2982723 9 2984525 9 2986327 8 2988130 7 2989932 6 2991736 3
R001_X012_Y012_8bit.png, 1048023 5 1049823 9 1051624 11 1053425 12 1055226 14 1057028 14 1058829 15 1060631 15 1062432 16 1064234 16 1066036 15 1067838 14 1069639 15 1071442 13 1073244 13 1075046 12 1076849 11 1078652 10 1080455 8 1082258 7 1084062 4
R001_X012_Y012_8bit.png, 776322 8 778122 11 779923 13 781724 15 783525 16 785326 18 787128 18 788930 18 790731 19 792533 19 794335 18 796137 18 797939 18 799742 16 801545 14 803348 12 805153 6
R001_X012_Y012_8bit.png, 4397448 11 4399249 13 4401050 15 4402852 15 4404654 15 4406456 16 4408258 16 4410061 14 4411863 14 4413667 12 4415470 10 4417275 6
R001_X012_Y012_8bit.png, 4717784 14 4719585 17 4721387 19 4723188 20 4724990 21 4726793 20 4728596 19 4730398 19 4732201 17 4734005 14 4735808 10
R001_X012_Y012_8bit.png, 4227886 7 4229686 11 4231487 14 4233288 16 4235089 19 4236891 20 4238693 21 4240494 22 4242296 22 4244098 22 4245900 22 4247703 21 4249505 20 4251307 20 4253110 18 4254912 17 4256715 15 4258519 12 4260322 10 4262127 5
R001_X012_Y012_8bit.png, 1540499 6 1542299 12 1544100 15 1545902 15 1547704 16 1549506 17 1551309 16 1553111 17 1554914 17 1556717 16 1558520 16 1560322 16 1562125 15 1563928 14 1565731 13 1567536 9 1569342 4
R001_X012_Y012_8bit.png, 3440645 6 3442445 10 3444245 13 3446046 15 3447847 16 3449648 18 3451450 18 3453252 18 3455054 18 3456856 17 3458658 17 3460461 15 3462264 12 3464067 10 3465871 5
R001_X012_Y012_8bit.png, 1947909 4 1949708 13 1951509 15 1953310 17 1955111 18 1956913 18 1958715 18 1960516 19 1962318 18 1964121 16 1965923 16 1967725 15 1969528 14 1971331 12 1973134 11 1974938 8
R001_X012_Y012_8bit.png, 3718110 6 3719911 10 3721712 13 3723514 14 3725316 15 3727118 15 3728920 16 3730723 15 3732525 15 3734328 14 3736130 14 3737933 13 3739735 12 3741538 11 3743342 8 3745145 7 3746948 5
R001_X012_Y012_8bit.png, 209762 10 211562 15 213362 18 215163 20 216964 22 218765 23 220566 24 222367 25 224169 25 225971 25 227773 24 229575 23 231377 21 233179 19 234982 17 236785 14
R001_X012_Y012_8bit.png, 2761537 6 2763337 13 2765139 15 2766940 17 2768742 18 2770544 18 2772346 18 2774148 19 2775950 19 2777752 19 2779554 19 2781355 19 2783157 19 2784959 18 2786762 16 2788564 15 2790367 11 2792171 4
R001_X012_Y012_8bit.png, 3326827 7 3328627 11 3330428 14 3332229 16 3334030 17 3335831 18 3337633 18 3339434 19 3341236 19 3343038 18 3344840 17 3346643 14 3348446 11 3350250 6
R001_X012_Y012_8bit.png, 2952859 5 2954660 9 2956460 12 2958262 14 2960063 16 2961865 17 2963666 19 2965468 19 2967270 19 2969072 19 2970874 19 2972677 17 2974479 17 2976282 14 2978086 10
R001_X012_Y012_8bit.png, 4166493 3 4168294 7 4170096 10 4171898 12 4173700 13 4175502 14 4177304 15 4179107 15 4180910 14 4182712 14 4184515 13 4186318 12 4188121 10 4189924 8 4191728 4
R001_X012_Y012_8bit.png, 3961294 9 3963093 14 3964894 16 3966695 17 3968497 17 3970298 18 3972099 18 3973901 17 3975703 14 3977505 12 3979307 9 3981109 7 3982912 4
R001_X012_Y012_8bit.png, 3966139 5 3967940 8 3969741 10 3971542 11 3973344 13 3975146 14 3976948 15 3978750 15 3980552 15 3982354 15 3984156 15 3985958 16 3987761 15 3989563 15 3991366 13 3993169 12 3994972 10 3996776 7
R001_X012_Y012_8bit.png, 3023732 5 3025533 8 3027334 11 3029136 12 3030938 12 3032739 14 3034541 14 3036343 14 3038145 14 3039947 15 3041750 14 3043552 14 3045355 13 3047158 11 3048960 11 3050763 10 3052566 8 3054370 6
R001_X012_Y012_8bit.png, 52484 5 54282 11 56083 13 57884 15 59686 15 61487 16 63289 17 65091 17 66893 17 68696 16 70498 15 72300 15 74102 15 75904 14 77707 12 79510 10 81316 1
R001_X012_Y012_8bit.png, 3925189 5 3926990 7 3928792 8 3930593 10 3932395 11 3934198 11 3936000 11 3937802 11 3939605 11 3941407 12 3943210 12 3945013 11 3946816 10 3948619 9 3950423 7 3952227 5
R001_X012_Y012_8bit.png, 3862419 3 3864218 8 3866019 10 3867821 11 3869623 12 3871425 12 3873227 13 3875029 13 3876832 13 3878635 12 3880438 11 3882240 11 3884043 10 3885847 7 3887650 6 3889454 2
R001_X012_Y012_8bit.png, 234176 2 235975 8 237775 11 239575 14 241376 16 243178 17 244979 19 246781 19 248583 19 250385 20 252187 20 253990 19 255792 19 257595 18 259397 18 261200 17 263003 15 264806 14 266609 12 268412 10 270215 7 272020 1
R001_X012_Y012_8bit.png, 4628306 6 4630107 9 4631908 11 4633710 11 4635511 13 4637313 14 4639115 15 4640917 15 4642719 16 4644522 15 4646324 15 4648127 14 4649929 14 4651732 13 4653535 11 4655339 8 4657144 4
R001_X012_Y012_8bit.png, 2403139 6 2404938 12 2406738 15 2408539 16 2410340 18 2412142 18 2413944 18 2415745 19 2417548 18 2419350 18 2421152 18 2422955 16 2424758 15 2426562 12 2428366 9 2430172 2
R001_X012_Y012_8bit.png, 2698533 8 2700333 11 2702134 14 2703935 15 2705736 17 2707538 17 2709339 18 2711141 18 2712943 17 2714745 17 2716548 15 2718351 12 2720155 7
R001_X012_Y012_8bit.png, 2678857 6 2680658 9 2682459 11 2684260 13 2686062 13 2687863 15 2689665 15 2691467 15 2693269 15 2695071 15 2696874 14 2698676 13 2700478 13 2702280 13 2704083 11 2705886 9 2707689 6
R001_X012_Y012_8bit.png, 1330608 9 1332407 14 1334208 16 1336009 18 1337810 19 1339612 19 1341414 19 1343215 20 1345017 20 1346819 20 1348621 20 1350424 19 1352226 18 1354029 17 1355832 15 1357635 13 1359438 10 1361241 8 1363044 4
R001_X012_Y012_8bit.png, 4436998 3 4438798 8 4440599 10 4442400 12 4444202 13 4446004 13 4447805 15 4449607 15 4451409 15 4453212 15 4455014 15 4456816 15 4458618 15 4460421 13 4462223 13 4464026 12 4465829 10 4467632 8 4469435 6
R001_X012_Y012_8bit.png, 3936192 3 3937991 9 3939792 12 3941594 12 3943395 14 3945197 15 3946999 15 3948801 15 3950603 15 3952405 15 3954207 14 3956010 12 3957813 10 3959617 5
